"","CTRL.NORM.175","CTRL.NORM.176","CTRL.NORM.177","SICD248.NORM.187","SICD248.NORM.188","SICD248.NORM.189","CTRL.HYPO.202","CTRL.HYPO.203","CTRL.HYPO.204","SICD248.HYPO.208","SICD248.HYPO.209","SICD248.HYPO.210"
"TC0100008185.hg.1",3.47688876903175,3.53205697080495,3.89182121309014,3.5455958326279,3.61090950852713,4.3480048743136,3.98421452588833,3.8812331949951,3.77756922851232,4.10185088710105,3.69741734171933,3.99411112012026
"TC0100008194.hg.1",3.69509205947693,3.26822594114886,3.42322731686447,3.31973604750745,3.38222298807272,3.61277907420885,3.28772373126508,3.72379611243734,3.54507422579785,3.48010939537583,3.79525726476284,3.60164527505221
"TC0100008260.hg.1",9.49156397374949,9.40183740842482,9.35676089144017,9.06695657472722,8.91557063798274,8.99646358254241,8.440158523842,8.66155425816441,8.60544069179988,8.24312257433932,8.42700102842421,8.33491432537946
"TC0100008271.hg.1",7.99555283242261,8.06541034954525,7.99491021686045,8.06082425696529,7.90575012573133,8.06646676078501,8.17067481318535,7.85155195246755,8.31844817534851,8.55618260292749,8.32059253964232,8.2784187734895
"TC0100008289.hg.1",6.30632115228454,6.59939251721638,6.06150207800672,5.98412901997631,5.57545042429972,5.4545089154923,4.9635579023209,5.31979083579757,5.51634878446088,5.13391964626595,5.50073146246742,5.5640959205864
"TC0100008306.hg.1",9.16370361620723,9.26615429626677,8.87237682874587,9.048696400929,8.85839935684655,8.64696203969134,8.3413431273192,8.71848981081734,8.63926330828237,8.49235809410736,8.57362827508425,8.35720512394018
"TC0100008308.hg.1",6.9480750319149,7.04170200808084,6.76700893842931,6.59022749287942,6.25255252154248,6.57175959493863,7.07520315260745,6.82840400337604,7.22721513665056,7.32096053269212,7.14911232655204,6.86423823256699
"TC0100008315.hg.1",6.91443258473872,6.93596264380907,6.82608843189558,6.82697399773776,6.63114968859532,6.86879438880967,6.423176505197,6.39463351133583,6.52802583531345,6.50954074736156,6.53748438551134,6.54526114393635
"TC0100008321.hg.1",6.91817558453952,6.79234402427789,6.94553263059464,7.07531114659194,7.29328226690695,7.35370321722921,7.33176850971453,7.20808463714001,7.51391538337948,7.36636037760902,7.42339805131349,7.50020691655439
"TC0100008326.hg.1",3.85097059300639,4.02027284891485,3.83477337551817,3.96734914451047,4.06269273782258,4.27707245936028,3.8619386206783,4.64896232357417,4.36339119161333,4.28825468794413,4.11472313470711,4.24352285317006
"TC0100008332.hg.1",8.69261716602526,8.6647223697572,8.64885975915031,8.22493761802856,8.45831882699005,8.23333168251813,8.03821848488762,7.54999284942554,8.08877637783434,7.6695626099986,7.82097370636206,7.7719590204789
"TC0100008336.hg.1",10.1890646135125,10.1292498550398,10.0667228538003,10.0645855265587,9.95485455697783,9.94022599576382,9.18818027480571,9.34873084190535,9.10820506362325,9.2577342427798,9.3990325800616,9.28411789925749
"TC0100008341.hg.1",8.45408528641347,8.25848253626276,8.33678508154558,8.26068507793992,8.368335302145,8.36401504272521,7.80948829456106,7.78161114169589,8.00071083970119,8.13290924621876,8.14383139222318,8.27561559163783
"TC0100008342.hg.1",4.16177211722045,3.63486605032705,3.88097676038394,3.53159210790381,3.28868765132445,3.96813316646376,4.23856566011905,3.90500908548413,3.92278162952112,3.60449836756032,3.54521907460337,4.25529270473628
"TC0100008347.hg.1",5.62164410708746,6.33730077173868,6.29190533277397,6.05303152008026,5.906617228039,5.87805292914375,5.32611145446866,5.36277709060427,5.63470363677094,5.23683355394304,5.16254013915797,4.97298821061575
"TC0100008375.hg.1",4.65685209887439,4.71345352709546,4.78826614620358,4.65516888805509,4.35778598592683,4.70014733647086,4.00760040724405,3.97286252469078,4.40989971338504,4.46660078468373,4.2983169286231,4.21795842772525
"TC0100008383.hg.1",8.34994398543986,8.33124892316695,8.27358538652323,8.29435112585407,8.06521149438558,8.42541932363303,7.56838939508596,7.85462881327597,8.02907949246945,7.95193388525207,7.99032291852187,7.80365879494484
"TC0100008398.hg.1",4.4932801901323,4.58993808248424,4.68394569052352,4.94560309283494,4.97882193903726,5.02862957430047,4.66658050311164,5.16520198677278,4.72000380048102,4.61138762169383,4.72077664480328,4.64542778295836
"TC0100008402.hg.1",4.21013001027423,4.16934697628509,4.41797084605494,4.66996657054103,4.58052972970742,4.59277610713845,4.6337055547128,4.58395916181563,4.21398986688386,4.43347599872402,4.62752852389326,4.4329646730948
"TC0100008414.hg.1",5.8313659059795,5.6350193295851,5.74610800518984,5.73421772887872,5.86821856852476,6.20771358798843,6.26131514570051,6.56712091334357,5.8143863384491,6.02036702680545,6.04645317484732,5.92839911122925
"TC0100008417.hg.1",5.42729731044575,5.54876947489668,5.42412365544648,5.44289035933996,5.35346033761287,6.23830868601805,5.93260070942962,6.08740862132843,5.89369833151819,5.87501114493897,5.97859023684317,5.97010037640358
"TC0100008450.hg.1",4.56692968829493,4.67963346782028,4.60408792478395,4.69146033389412,4.42770370218319,4.35351362306345,4.96114194168671,5.50875258970489,5.1431616171174,4.85344481998221,4.67127538090555,4.88355545216221
"TC0100008503.hg.1",3.74689355987169,3.32650434386303,3.76688811548148,3.55454162922544,4.04790366379601,3.4788285538836,3.79011209151214,3.87309508528892,3.86561540725081,3.85208558026282,3.84533993791801,3.61539667499006
"TC0100008517.hg.1",8.27622662796351,8.28988972318441,8.04053241507205,8.26081308908942,8.18003860344526,8.1481217910352,7.26089553558747,7.08675903509477,7.33785027685576,7.32843059405096,7.53608705484571,7.39147393281366
"TC0100008536.hg.1",3.90237773739959,4.30549964550138,4.33969378117841,3.80730347412832,3.96261406473154,4.35063917379537,4.28630671387752,4.0974850955569,4.09337744384734,3.91447490902713,4.07191844463145,3.68561552788738
"TC0100008554.hg.1",5.79859899905152,5.64228299576708,5.19270036697902,5.41382763793125,5.35740533013713,5.01873032256293,5.20589547412084,5.38578179238597,4.96375410372049,5.08241700252399,5.04297645665816,5.05391800521449
"TC0100008582.hg.1",4.76627241120552,4.37861840527946,4.61986867391298,4.58945250024996,4.401107145975,4.5983200626617,4.57966616874577,4.8234955411234,4.25605144343881,4.68863867974449,4.51292633614448,4.67608868484328
"TC0100008584.hg.1",4.59450626845852,4.54424030768034,3.51464478802435,3.80255648694631,3.83076025632173,3.32423995773286,3.08998749549176,3.06305536279479,3.20024948675413,2.98088348156205,3.04631297501449,2.9939085677598
"TC0100008588.hg.1",4.15437306666872,3.91403593539118,3.68725101049752,3.64649875954185,4.19027576278974,3.7261090065901,3.16982029657463,3.49906057696494,3.3794996480499,3.32517084616507,3.5188299646425,3.8217895306538
"TC0100008591.hg.1",8.60809073720202,8.68728012901403,8.74359664863489,8.53442420362176,8.23527602587603,8.12965984672482,8.89806382821477,8.94500107991654,9.25410887629274,9.11562640085471,9.15788194161739,9.17733072729497
"TC0100008594.hg.1",7.46189414483388,7.89379169772786,7.44964858759813,7.71074515799169,7.67406868434246,7.66853425941745,6.86198485247404,7.02122274949949,7.11982937736939,7.33075340912301,7.34414388608485,7.25433121114772
"TC0100008602.hg.1",7.56803962793167,7.19665371822736,7.21769543723142,6.78100159167528,6.8006708186491,6.78678711669096,6.63963342785419,6.38608319558334,6.42153924630834,6.50351161706627,6.68439415641827,6.42681776881104
"TC0100008607.hg.1",6.91341127067268,6.71948993659438,6.7236850695741,6.81084518866833,6.71632568703602,6.71267128320433,6.34048467123796,6.10525032514047,6.27984547141672,6.08737421824559,6.52328815239026,5.91068308572687
"TC0100008618.hg.1",7.89676508789775,8.03680862389501,7.93245975211869,7.30934574115953,7.07673163972073,7.14131881470354,9.0940016741545,9.243476258468,9.27586763136374,9.0339596166502,8.52328573606374,8.83111041759723
"TC0100008621.hg.1",5.60969467850088,5.62081881883375,5.48916334974093,5.2804279977057,5.44530744484226,5.38056936319332,5.12136275792006,4.6689425799836,4.9616631250736,4.95670604316521,5.01062753594171,4.88934727619563
"TC0100008631.hg.1",5.97591413032382,6.05869337707956,5.71159793959914,6.03339725319149,6.17921720044858,5.71945807705122,6.69609097711241,6.32225912722674,6.9248071950948,7.29998324744425,6.8929994180593,7.3958669071255
"TC0100008641.hg.1",6.64992097055905,6.61824243449997,6.23531534317662,6.6980759321832,6.85230636535057,6.69799978976528,6.50614609852548,5.96432849482534,6.30127390974147,6.61982198287118,6.41822741380591,6.27221959424078
"TC0100008696.hg.1",5.98141977063401,6.03989447399887,5.92058297913913,6.01746377582987,5.90325271107404,5.89388267446099,5.67450585443501,5.58783541599048,5.59830047472349,5.39266156016818,5.89798859577425,5.8434851067307
"TC0100008697.hg.1",4.82280978686561,4.75799671094273,4.93256249269918,4.71543678892663,5.30285177185179,4.77909743090335,4.54549392067534,4.82317418694126,4.44708054582905,4.71794610371057,4.51387900776851,4.61507315554577
"TC0100008752.hg.1",6.877346488596,6.77544851484476,6.41517949544745,6.55157986492247,6.26602027074748,6.28002337072054,5.56987721492671,5.48515434246946,5.88650241041107,5.72662585204142,5.724940986416,6.08339054733873
"TC0100008772.hg.1",6.00775960001671,6.4165412776561,6.1218599661765,6.26962386996762,6.04829112187115,6.04719089928554,6.31001654182233,6.37732481054566,6.27123924284364,6.51426456056356,6.39415276286221,6.24695228202265
"TC0100008779.hg.1",3.77909823797929,3.56881151632133,3.79651011532416,3.77603276641427,3.63074749767879,3.54631765056417,4.07195791546221,4.02566804422057,4.35989216744043,4.25448036522749,3.90351420084757,3.76111296983214
"TC0100008797.hg.1",6.85533511823378,7.15685160061309,6.84355610802739,6.81043365621647,6.56216828489702,6.79318384863808,6.2644920865905,6.33209013480839,6.44469837736127,6.37277861493762,6.57721759839419,6.37066692742523
"TC0100008803.hg.1",6.06740579896096,6.16545566446475,6.11312159645986,6.0778086293206,5.52629285673399,5.56502644184291,5.87916650412153,5.60585423292919,5.9107113522273,5.95778020168311,5.85020545828492,5.81441414223707
"TC0100008807.hg.1",6.8312423273438,7.01253382076325,6.89379367389431,6.40168449090451,6.0416414154942,6.32075295744051,6.83309086782375,6.86277961699896,7.23318853017604,6.5312648284162,6.4563234261924,6.36993948594466
"TC0100008812.hg.1",8.78870094195876,8.80379878196485,8.71233763299568,8.49251921611699,8.73060716440347,8.59547281284864,8.87894282814746,8.4963695908758,8.65267650256293,8.2054468225335,8.20584838144784,8.27731295043985
"TC0100008815.hg.1",5.63623111976311,5.80719564607104,5.4445167754251,5.58191552080122,7.41975436334252,5.3431696043975,4.22495789931584,4.11803018539262,4.88131513870708,4.63933887671953,4.4994060648886,4.06965436637245
"TC0100008816.hg.1",7.92602685892501,7.76182396237721,7.51619069266518,8.26093453870894,8.35399321915663,7.84028497242986,6.87923797713173,7.0297997079487,7.40784292311851,7.03584134636591,7.16750347094477,7.17043009611811
"TC0100008874.hg.1",7.28167699282346,6.87569574199346,6.73608014919638,6.88968535251578,6.73279285305099,6.78550367303704,6.62140668292783,6.45552178796058,6.4739893071256,6.15926498227214,6.2825927755514,6.42415698182896
"TC0100008884.hg.1",7.87891861852966,7.85275560579941,7.50723872462512,7.78249768264511,8.02761472447583,7.93520360147465,7.05122051158135,6.85806148562364,6.76552814769339,7.13421522047906,7.27027063576514,7.16254571743889
"TC0100008897.hg.1",4.29666275587494,4.44756631072467,4.34445599504997,4.5308867140199,4.58157598836804,4.04225544295948,3.53646616832428,3.27601428824605,3.12362150268757,3.28657420801833,3.5581559971184,3.41459158567783
"TC0100008912.hg.1",6.78511021874928,6.73423929467365,6.71667636406284,6.77193354374661,6.60002662670648,6.42782900834173,7.96784739178207,7.78049419639925,8.21775996144358,8.12903838107608,8.30091698110247,8.41014015829456
"TC0100008921.hg.1",6.44876764184359,6.53099703785935,6.23441897316777,5.84011541601818,5.93907430435971,5.66729040177527,5.69478776309124,4.88371986797721,5.60345132523706,4.44138100622719,4.85531915973551,5.04311185780324
"TC0100008938.hg.1",9.19307909707597,9.35907122749413,9.36354620368146,9.53712228390468,9.56300422513941,9.36932168505302,9.04913902146479,8.94178786929752,8.89961902975736,8.90030925485834,8.96285664535777,9.16703540829311
"TC0100008955.hg.1",8.22421781535183,8.33417459394787,8.2804032918023,7.9887432665552,7.78858515628475,7.6956013165204,8.13048560129392,8.03689128393874,8.06784153188917,7.86716496584391,7.7669486381166,7.81258893680537
"TC0100008978.hg.1",7.08031493772001,7.1337160246412,6.84941466270655,6.75521645257336,6.44268582805061,6.49162476318848,7.75066482935236,7.62350632406165,7.76394331449952,6.88579062798466,7.34047176947888,6.99891983880825
"TC0100008996.hg.1",5.42956200457153,6.32502031995992,5.84188538450245,5.63130310188652,5.13833754298632,5.45040239965103,4.95085205379829,4.69338861244559,5.07973550679861,5.26678904036413,5.16971173227015,5.35082190655725
"TC0100009029.hg.1",6.6895825344925,6.70320225643343,6.7719090568631,6.91378094936183,6.95646671498974,6.93585022388369,7.11383549664734,7.27434359468007,6.9411657507912,7.07474742660507,7.18022162010478,6.93607429316479
"TC0100009032.hg.1",4.82450004197648,4.79904639886658,4.49109391806406,4.28303885377295,4.66207942134485,4.79384071796278,4.56924147388378,4.30905902396008,4.47895012221804,4.54834065887819,4.38749501827362,4.60258914065587
"TC0100009035.hg.1",4.00302515255919,3.99828062546148,4.04829175255825,3.74115767833354,3.73089187721045,3.6880119541444,3.38849150545228,3.1513942924142,3.16861168444613,3.41603319123429,3.2693758914093,3.50837969934931
"TC0100009040.hg.1",5.6537414181016,5.69495072229958,5.54684277542993,5.47258726830217,5.07228398998772,5.50421590347156,4.95023417602833,4.83979397239816,5.55038265998491,5.47493084171922,5.33188701848392,5.37751062153857
"TC0100009056.hg.1",3.90826288392994,4.46472535184727,4.21349271023323,4.03784088129052,3.87965466122088,3.97730850815998,4.48350939812742,4.10010619999922,4.40708531071365,4.19538666723887,3.98191658363827,4.45883214630242
"TC0100009064.hg.1",7.3128114710729,7.37846559441094,7.19276911413354,6.93565329211381,6.54195321873369,6.450045935947,7.72650510312713,7.67141532794967,7.63253305598565,6.97351746430451,7.22930600716643,7.15641703977273
"TC0100009097.hg.1",7.70815686587262,7.69527858827545,7.86563973729927,7.50907342291908,7.55321241267769,7.48078127651986,7.42055035062145,7.18325748484331,7.25037294390353,7.2054711869194,7.17903905994903,7.21822939505151
"TC0100009112.hg.1",3.9349274315943,4.51146966232535,3.93393895019324,3.88901625286877,4.36774207326134,4.71771035254602,4.21799811744955,3.95769657498708,3.99323885736009,4.67349764710292,4.01310573377948,4.38649084164271
"TC0100009142.hg.1",5.59620420302499,5.54101768088851,6.12478905738319,5.47767941332997,5.31609485070302,4.60327327635586,5.76042498903992,5.36394515091109,5.82531144564188,5.39564968169308,5.22622422373926,5.23620052290812
"TC0100009149.hg.1",5.22998592832241,5.61378237519631,4.88991698682119,5.64947141687537,4.87779949397539,4.51893139875335,5.48032402746847,5.06699684554752,5.69703682401717,5.12034228118958,5.00825473854141,4.7513506606967
"TC0100009176.hg.1",6.91084843127984,6.99549742970113,6.83332891727138,7.24464364043669,6.94604521873547,7.1596322741215,7.24542197310567,7.43471564631492,7.29204419712987,7.49575685166844,7.48534429372843,7.51223533348077
"TC0100009181.hg.1",3.43355790259209,3.48826035753174,3.76045959964714,3.56376391161434,3.46958563794795,3.39450551380165,4.04463325455795,3.71837197764534,3.74324759795492,3.88011789362176,3.76489662123121,3.84812453776549
"TC0100009183.hg.1",7.7895429425978,7.87559397311087,7.8045082707132,7.38567054609085,7.3181878468821,7.3504857996468,6.87821104719297,7.30924791019431,6.80787475000169,6.85817267930702,7.18903293829159,6.62705055707249
"TC0100009191.hg.1",7.32097467556136,7.49350400245072,7.16888382471842,7.27834653612274,7.31209489796937,7.03759585126549,6.77878368636262,6.51632118005638,6.74468245473943,6.5291646420994,6.46441499812265,6.41109329998944
"TC0100009195.hg.1",6.90388170149325,6.88687405190762,6.55903913690954,6.73568310030235,6.6440273887583,6.17867748067556,7.20461421992998,6.52917073650372,6.84579477771399,6.8208717771304,6.80734540961388,6.85796744600891
"TC0100009199.hg.1",8.05954074210434,7.94769336468548,7.93780159427225,7.96576883411825,7.96827583277492,8.05408169394209,7.36285649086836,6.99097653022602,7.61616281179815,7.52008399763027,7.52458532497218,7.58583866523001
"TC0100009204.hg.1",6.35657949492592,6.0884484531489,5.96721809361285,5.83170534759328,5.76173043787284,5.6390581084226,5.27960292237823,5.27049089404088,5.65515812283508,5.51230537711449,5.96882325228679,5.73784580425878
"TC0100009211.hg.1",7.52490546504618,7.67280606203805,7.57271732846186,7.32949075182046,7.05357248406221,7.09978813721172,6.92925162520093,7.06979627191045,7.12816657454874,6.81018743234393,7.08495320009938,7.12494523865464
"TC0100009221.hg.1",7.01246652774394,7.17988819961304,6.8917952356383,6.6162602813152,6.96041435066081,6.64026281901348,5.68092313889577,5.55103749560239,5.24204359937987,5.28027128585814,5.12051280502253,5.05930813977999
"TC0100009241.hg.1",7.19317985591004,7.17592271544406,7.42101250429133,6.91265462866286,6.79176727265674,6.70077719831645,6.33756299081701,6.23071232165106,6.32790087846381,6.28173860083453,6.12566450835064,6.51013433331508
"TC0100009276.hg.1",3.50807612784545,3.8050633308859,3.76137891446092,3.17572218257884,3.89178947751361,3.36568079716085,3.4005174241758,3.40449989189333,3.50437707945869,3.44481192045636,3.70423241118897,3.39437159672422
"TC0100009305.hg.1",5.01778318361422,5.02644136472646,5.50309943603524,5.47461258482743,5.21652794548432,5.15312030529338,4.89739080511475,4.68393098128835,4.7180190317002,4.97555194918263,4.85837977940386,4.70845816506904
"TC0100009307.hg.1",6.45694328320073,5.76017968466296,5.85349155974226,5.65357700230626,5.35840440191978,5.50678577438737,4.57281695660898,5.17061614272251,4.81928672173973,5.02877706914202,5.2164580877278,5.12213583440572
"TC0100009324.hg.1",7.04909361695989,6.57105900748244,6.65667227924591,6.94907734931488,7.07639588209803,6.78353001797296,6.86603983674858,6.45231620712032,6.81588840875712,6.75695442910796,6.41213830543941,6.69574255496252
"TC0100009328.hg.1",6.27538935595065,6.34136423578938,5.86963765107374,5.92408055501346,5.907517863929,6.03249877546835,5.90074856976566,5.99402379255188,6.31960092398028,6.0855525697991,6.20935119030263,6.48481476593727
"TC0100009329.hg.1",3.05414612517089,3.65584842598678,3.1133624465793,3.27060661056852,3.19323321369043,3.54331537602597,3.4937767489152,3.58997298223713,3.09018554943804,3.22077815951626,3.45959170954855,3.42011406245026
"TC0100009331.hg.1",7.38092238092555,7.17721819107253,7.2471012100853,7.12708457384421,7.21765140509425,7.2181801749245,6.85160560125992,7.05347238487421,6.8923300955721,7.20245295424605,7.25605769058664,6.78080718894141
"TC0100009333.hg.1",6.76655539371185,6.57771507197945,6.47277521354056,6.62387222808956,7.00662221063072,6.59092180746093,6.82542763694727,6.83700210283327,7.05544548882706,7.09912675631582,6.80253719977885,7.22775227051653
"TC0100009339.hg.1",7.23582136867349,7.09811172715371,7.18553173399143,7.08259971336257,7.2291863951982,6.85987839291604,6.49004086112954,6.68612797129196,7.01315607959276,7.17870503177686,7.37109541860859,7.18074567921021
"TC0100009345.hg.1",4.68506806736197,4.75440642739872,5.01071086514268,4.73250336345098,4.69000306153565,5.25847882607252,5.02233486642,4.92697003378591,4.82985243671853,4.98429188733952,4.70539245488928,4.67039462897054
"TC0100009353.hg.1",4.9415142662558,4.36103154916332,4.60669831175051,5.00201995735837,4.59573694767757,5.05300472881335,5.0044856155262,4.9710542152635,4.9211612062749,4.93277378012858,5.20652898634152,5.08075545019069
"TC0100009355.hg.1",4.93853181252091,4.736693078448,4.71979188785701,5.06794468473263,4.964465499154,5.47996870470427,5.62058411062732,5.37396595388529,5.05470762080857,5.37407406039358,5.1883005122817,5.23511673145147
"TC0100009364.hg.1",9.22617004770341,9.22387370431051,9.06029062798586,9.56631060313474,9.51721706742502,9.33788462707089,8.86693841303619,8.6071933424669,9.03831067674351,9.11626665344143,9.35817753149391,9.35039874703646
"TC0100009366.hg.1",7.62300909050004,7.66018511777667,7.54608994492589,7.76853768408375,7.66163280117633,7.65647709303387,7.21671659526174,7.26585606468711,7.377407355048,7.43637954927017,7.25794023772789,7.39660974832199
"TC0100009386.hg.1",5.98328334173688,5.82019956328247,5.77044257501345,6.27802975057895,6.22807878374725,6.4526525299936,6.86761690364102,6.58468926241542,6.23141747412806,6.42356394795331,6.58601757093083,6.74957370669577
"TC0100009394.hg.1",3.20769799315736,3.39971010442054,3.22840756538046,3.05347446499518,3.20292860325089,3.23726659320344,3.48517368255027,3.73375387230481,3.27891530450618,3.49073936928579,3.31500888781231,3.54781755012025
"TC0100009402.hg.1",7.68957748199731,7.78523918236142,7.59260800560444,7.28007204950552,7.13103835523188,7.15166193396549,6.92277946320001,6.62899714409728,6.93824549378459,6.60988161473313,6.79947060083096,6.67586989064193
"TC0100009403.hg.1",10.9954366970429,11.1142553824968,11.1075555771868,10.4850749462566,10.3853256045045,10.296540590485,11.0392866148818,11.0745692966494,11.0786072496937,10.6441280348829,10.7423785228632,10.6305965785574
"TC0100009406.hg.1",6.07934752502651,6.00988549281739,5.63467230890426,5.15408620188427,5.51914776647534,5.56508123334181,4.65391522555701,5.29479899180471,4.81558621093737,5.10266186740675,4.75184789136897,5.19584995356359
"TC0100009408.hg.1",4.34690245399743,4.28646132648001,4.28302386639225,4.06767584574586,4.25370378944028,4.39712549039282,4.06115497950649,3.86261893660848,4.11557550428415,3.66427561116408,3.86140292761755,3.7527470001276
"TC0100009414.hg.1",9.3125630132363,9.39073517298983,9.27005129791227,8.97639550899442,8.84031325372004,8.98717297988375,8.53842724955131,8.6027651338787,8.39810296772345,8.39296984921151,8.44594795010468,8.47890032713681
"TC0100009417.hg.1",4.6981930763788,4.27520583544822,4.06730383501224,4.49857821559373,4.61262082585817,4.52741667347892,4.53722244920567,4.55615635099977,4.19583971339778,4.55182520278648,4.4102107395396,4.46467080610265
"TC0100009418.hg.1",7.55636357538711,7.63042145029107,7.57485280950955,7.40544321070305,7.06262314817801,7.14322356885679,7.59786212161638,7.58638900840932,7.6209247407792,7.29563951561451,7.37403414924937,7.44455678418698
"TC0100009444.hg.1",8.54646942440332,8.58532918865264,8.48358158040841,7.67330319474347,7.63589825085231,7.80639468570357,8.01938825626281,8.24381980197985,8.20148617519752,7.69588692623986,7.90316541803931,7.74320513317585
"TC0100009449.hg.1",4.61416079627028,5.71712733594753,4.9680262634567,5.28642723003837,5.13627563090856,5.36466332179662,5.28364684263526,4.84790968477796,5.19688048606697,4.91088820347494,5.49141635109087,5.11664623076028
"TC0100009474.hg.1",4.36628616185511,4.46555673999455,4.30738090195331,3.95653526650928,4.7599343754766,4.22321223509223,4.5590072187789,4.30611877882593,4.66641722194325,4.28199186549312,4.44306418072911,4.73133531460813
"TC0100009479.hg.1",5.04626341479876,5.11406968692553,5.15076613979517,5.32245783207683,5.03220735591313,5.05579432836475,4.60694798621559,4.7157542783497,5.10446458691853,4.82601113557235,4.65104152137199,4.77519476320486
"TC0100009480.hg.1",8.10990135062803,8.31236236663579,8.19375159450605,7.74035494567341,7.65742665095636,7.70414293997626,7.9137252302167,7.78210416754186,8.22885622282595,7.64128518231449,7.67002181236515,7.80664110572308
"TC0100009524.hg.1",6.42908307671713,6.68468316487513,7.05297791687944,6.9305757264125,7.01551796095993,6.96782335097125,5.81525684704246,5.64467507513851,5.80920271282278,6.03705695302928,6.36001993216713,6.38741125381774
"TC0100009535.hg.1",4.43326213309751,4.0356435101705,4.22838297320696,4.11691667051586,3.94596116255676,4.47069842766134,4.52647722954907,4.56014557984032,4.24258582520943,4.76529757055088,4.46599611275026,4.28887051506838
"TC0100009553.hg.1",3.21715409108474,3.40892915433152,3.30384458812177,3.22623795497063,3.4471588631335,3.6268394255412,3.64234038648248,3.61785981566705,3.37432085463842,3.36868986871493,3.47423689990684,3.89134508329887
"TC0100009558.hg.1",8.32341384728216,8.50997831788829,8.33175066895456,8.05025878230431,8.17601928839392,7.95935488645806,8.47638050232326,8.51922991374539,8.53142200803786,8.20598816644075,8.24159697841999,8.17248472751687
"TC0100009560.hg.1",4.11403264218511,4.27104033813801,3.9252379648399,4.24082970672253,4.12542604849825,4.14379545516828,4.28481232236496,4.46401717731681,4.42599951769147,4.56273911212093,4.64194364143186,4.3563682035651
"TC0100009561.hg.1",3.81222062196083,4.22069517731468,3.91486331179843,3.70924954166062,3.7025971917592,4.04200210368702,3.18316998244531,3.12995431469003,3.22941064900414,3.08976698083591,3.28569218362483,3.01276382617257
"TC0100009572.hg.1",5.15411764138474,4.62132632601926,4.91665540842896,4.99632931447098,4.91970467986373,5.33136323713603,5.34063054310778,4.71453682430318,4.66413958365509,4.58433749709304,4.9822269282727,5.10513701343202
"TC0100009580.hg.1",5.24801271229413,5.49204306200892,5.5150443390067,5.58121814594874,5.17135203617319,5.19438578345679,4.6216079180757,4.74245717495402,4.80586167873672,5.19028012553866,5.18891224686126,5.07878051423639
"TC0100009608.hg.1",3.91299912956958,3.98647621879518,4.28822399393392,3.94150668154454,4.41999147417712,3.87939960975138,4.32320270482815,4.36319967395926,4.37345021617821,4.08779737514217,4.33760067263728,4.16859203783979
"TC0100009614.hg.1",3.42444456353709,3.85449077362336,3.83585603432898,3.83780578960843,3.57400995320534,3.51165536586862,3.60646345534294,3.54801513529201,3.42154710474208,3.64767190480519,3.93530928544339,3.78857277994155
"TC0100009621.hg.1",5.91514238921024,6.12508484580006,6.22558642141519,6.2613409534189,5.94184111189614,6.1164978659486,6.44704406651341,6.6001827686874,6.55310147245331,6.70678384404004,6.57939892867355,6.37940173573503
"TC0100009641.hg.1",5.90012463675879,5.85314613100524,5.68072011565929,5.74067582435635,4.97637312759794,5.47962533491436,5.06605854621937,5.76960632238659,5.75269360217872,5.5876451546121,5.60176353114806,5.41746047463361
"TC0100009646.hg.1",7.71018876984661,7.77110141292395,7.32613551678742,7.7020332808187,7.28059665607031,6.95394433947692,7.32851600030963,7.594961791153,7.63361258588265,7.08694112812558,7.30738678145706,7.30727861089201
"TC0100009696.hg.1",4.57605262892392,4.856537555531,4.29104093500665,5.08184431462116,5.13088621693713,4.65980880552715,5.19612870960983,5.17129596864082,5.00241785313056,5.10115016643285,4.91737307269255,4.47119084452155
"TC0100009715.hg.1",8.16317818392238,8.16731614884495,8.01837378628698,8.05925872043297,7.7826485703758,7.86742363511886,7.97907953783125,8.14152585789449,8.17364494687334,7.90640747829853,7.87663886987903,7.8084131160508
"TC0100009738.hg.1",6.7255176667666,6.98376621735269,6.05389732682723,6.42714323239232,5.96160190809485,5.66632168278583,6.02648906282511,6.08858675020593,6.53141792664628,5.72917939504305,5.97563429626525,5.99846171113611
"TC0100009742.hg.1",4.34196944140511,4.31323635341427,5.01010391758202,4.34594129160609,4.40160637935326,4.25737138616393,4.7748864680867,4.48525930619733,4.30685025982706,4.624086302235,4.54704667067954,4.77728585300349
"TC0100009745.hg.1",6.8300022736755,6.79777042503122,7.08700810133626,6.92982244857519,6.63204462988733,6.75455224142766,6.44081757996058,6.26501682384772,6.63930312889114,6.576996973905,6.58768212847856,6.51786055268435
"TC0100009746.hg.1",4.97984523543586,5.10500471982488,5.26678695600159,4.96850709618477,4.93492655954247,5.31710599199177,5.29422855028149,5.05278452019622,5.27230235839213,5.01262049844867,5.18135309328296,4.95500502081322
"TC0100009760.hg.1",9.62685929791936,9.69751459695349,9.69012222618432,9.63592794906259,9.74760127763575,9.58497844862158,9.20663127302909,9.08213191776956,9.08564894493608,9.25450294952393,9.2272474147329,9.35682370117609
"TC0100009770.hg.1",8.61734498478195,8.57905317032154,8.4591551732658,8.53342939801414,8.39548869932299,8.30302630778745,8.4604460288411,8.4052498921258,8.45833008749564,7.96381999494402,8.15251457682058,8.14795367320747
"TC0100009788.hg.1",6.64967392009592,5.99134566878373,6.03209286047234,5.66270817665924,5.69793888110643,5.51389841746961,5.56166544814635,5.71889671892727,5.83288021072971,5.66266169139346,5.61440395486895,5.41370406383915
